recharge_mm_day,recharge_m3d,pumping_m3d,groundwater_to_stream_m3d,groundwater_discharge_m3d,stream_loss_to_groundwater_m3d,saturation_excess_m3d,landlab_saturation_excess_m3d,landlab_surface_flux_integration_error_m3d,total_streamflow_m3d,Q_m3d,storage_m3,storage_change_m3,mass_balance_streamflow_m3d,mass_balance_error_m3d,mass_balance_error_pct,streamflow_availability_roundoff_m3d,substeps,pumping_chunks,unavailable_stream_loss_m3d,stream_limiter_substeps,stream_limiter_max_iterations_used,stream_limiter_max_dry_reaches,stream_limiter_numerical_clip_m3,date,initial_storage_m3,scheduled_pumping_m3d
0.0,0.0,0.0,662.4902789499984,662.4902789499984,0.0,192.71269412825006,192.71266833779612,-2.5790453946683556e-05,855.2029730782484,855.2029730782484,906789.7434914673,-855.2029506774852,855.2029506774852,-2.2400763214136532e-05,-2.6193504839566233e-06,2.5790454170802975e-05,243,1,1787.4974804911387,243,6,6,4.880109796275112e-09,2009-12-22,6522.536169929949,0.0
0.0,0.0,0.0,660.1449767687652,660.1449767687652,0.0,191.6561959427329,191.65615543177123,-4.0510961667905576e-05,851.8011727114981,851.8011727114981,905937.942355888,-851.8011355793569,851.8011355793569,-3.713214118761243e-05,-4.359249831672743e-06,4.0510962202676426e-05,243,1,1786.037944915938,243,6,6,4.863222816886222e-09,2009-12-23,6522.536169929949,0.0
0.0,0.0,0.0,657.8107893301661,657.8107893301661,0.0,190.59561555830442,190.59559827735734,-1.728094707686978e-05,848.4064048884705,848.4064048884705,905089.5359649127,-848.4063909752294,848.4063909752294,-1.3913241105001362e-05,-1.6399264579845273e-06,1.728094726094969e-05,243,1,1784.6159709421174,243,7,6,4.847487807645617e-09,2009-12-24,6522.536169929949,0.0
0.0,0.0,0.0,655.487998125567,655.487998125567,0.0,189.5312582546104,189.53123599445254,-2.2260157862774577e-05,845.0192563801774,845.0192563801774,904244.5167274362,-845.0192374765174,845.0192374765174,-1.890365990675491e-05,-2.237068535897374e-06,2.2260157782145294e-05,243,1,1783.230122370242,243,7,6,4.834288569527185e-09,2009-12-25,6522.536169929949,0.0
0.0,0.0,0.0,653.1762709498362,653.1762709498362,0.0,188.46336006902163,188.46333069051943,-2.937850220519067e-05,841.6396310188578,841.6396310188578,903402.8771224509,-841.6396049853647,841.6396049853647,-2.6033493099930638e-05,-3.0931876471186906e-06,2.9378502225476402e-05,243,1,1781.8791858731856,243,7,6,4.839038489992096e-09,2009-12-26,6522.536169929949,0.0
0.0,0.0,0.0,650.8759435503522,650.8759435503522,0.0,187.39219366467523,187.39215698441922,-3.668025601655245e-05,838.2681372150274,838.2681372150274,902564.6090185825,-838.2681038683513,838.2681038683513,-3.3346676104883954e-05,-3.9780440916758915e-06,3.66802559621826e-05,243,1,1780.5620119850166,243,7,6,4.88446313813204e-09,2009-12-27,6522.536169929949,0.0
0.0,0.0,0.0,648.5875743516461,648.5875743516461,0.0,186.31799076381924,186.31794630319894,-4.446062030183384e-05,834.9055651154654,834.9055651154654,901729.7034946055,-834.9055239770096,834.9055239770096,-4.113845579922781e-05,-4.92731843194008e-06,4.446062046502003e-05,243,1,1779.2775276289271,243,7,6,4.842422162472179e-09,2009-12-28,6522.536169929949,0.0
0.0,0.0,0.0,646.3112195865207,646.3112195865207,0.0,185.24094078653957,185.24089750508847,-4.328145109866455e-05,831.5521603730602,831.5521603730602,900898.151374203,-831.5521204024553,831.5521204024553,-3.997060491656157e-05,-4.806746566400538e-06,4.328145091113041e-05,243,1,1778.0247409557794,243,8,6,4.861944688235238e-09,2009-12-29,6522.536169929949,0.0
0.0,0.0,0.0,644.046937859373,644.046937859373,0.0,184.17201906483683,184.17200521992194,-1.3844914889205029e-05,828.2189569242098,828.2189569242098,900069.9324278244,-828.2189463786781,828.2189463786781,-1.0545531722527812e-05,-1.273278235708487e-06,1.3844915009388315e-05,243,1,1776.8027365604032,243,8,6,4.885398033256959e-09,2009-12-30,6522.536169929949,0.0
0.0,0.0,0.0,641.7916885730888,641.7916885730888,0.0,183.12568807416835,183.12567229442607,-1.577974228439416e-05,824.9173766472571,824.9173766472571,899245.0150636687,-824.9173641556408,824.9173641556408,-1.249161630312301e-05,-1.5142869645797932e-06,1.5779742241998904e-05,243,1,1775.6105435849427,243,8,6,4.840335333895146e-09,2009-12-31,6522.536169929949,0.0
0.0,0.0,0.0,639.5461039399856,639.5461039399856,0.0,182.07832293796503,182.07830518274469,-1.7755220341086897e-05,821.6244268779507,821.6244268779507,898423.390651269,-821.6244123997167,821.6244123997167,-1.4478233993031608e-05,-1.7621474629286184e-06,1.7755220768869957e-05,243,1,1774.4473550038572,243,8,6,4.856085734177651e-09,2010-01-01,6522.536169929949,0.0
0.0,0.0,0.0,637.3128375085986,637.3128375085986,0.0,181.02913154016073,181.029111776272,-1.976388873003998e-05,818.3419690487593,818.3419690487593,897605.0486987182,-818.341952550807,818.341952550807,-1.6497952287863882e-05,-2.016021774740589e-06,1.97638886164693e-05,243,1,1773.3123663531792,243,8,6,4.8532115770950985e-09,2010-01-02,6522.536169929949,0.0
0.0,0.0,0.0,635.091810707378,635.091810707378,0.0,179.97831451719503,179.9782927186978,-2.179849724370797e-05,815.0701252245731,815.0701252245731,896789.9785920375,-815.0701066807378,815.0701066807378,-1.8543835267337272e-05,-2.2751214519398513e-06,2.1798497407115405e-05,243,1,1772.2048101504108,243,8,6,4.815374765384153e-09,2010-01-03,6522.536169929949,0.0
0.0,0.0,0.0,632.8829348615471,632.8829348615471,0.0,178.92606512192037,178.92604126990494,-2.3852015431202744e-05,811.8089999834675,811.8089999834675,895978.169612662,-811.8089793754043,811.8089793754043,-2.0608063209692773e-05,-2.538535937654357e-06,2.3852015628869155e-05,243,1,1771.1239523019692,243,8,6,4.803636586405575e-09,2010-01-04,6522.536169929949,0.0
0.0,0.0,0.0,630.6861139494573,630.6861139494573,0.0,177.8725696442823,177.8725437265867,-2.5917695580801592e-05,808.5586835937396,808.5586835937396,895169.6109517532,-808.558660908835,808.558660908835,-2.268490459300665e-05,-2.8055977943593124e-06,2.5917695414733407e-05,243,1,1770.0690890566812,243,8,6,4.820366167560537e-09,2010-01-05,6522.536169929949,0.0
0.0,0.0,0.0,628.5012467210213,628.5012467210213,0.0,176.8180077548392,176.81797976582175,-2.7989017439722375e-05,805.3192544758605,805.3192544758605,894364.2917220443,-805.3192297088681,805.3192297088681,-2.4766992396507703e-05,-3.075425337076688e-06,2.7989017942901677e-05,243,1,1769.0395444082003,243,8,6,4.8001680559743514e-09,2010-01-06,6522.536169929949,0.0
0.0,0.0,0.0,626.3282277837682,626.3282277837682,0.0,175.7625531475221,175.76252308778118,-3.005974093639452e-05,802.0907809312903,802.0907809312903,893562.2009679617,-802.0907540826593,802.0907540826593,-2.684863102331292e-05,-3.3473307088930198e-06,3.0059741036234208e-05,243,1,1768.0346678665942,243,8,6,4.802954825842636e-09,2010-01-07,6522.536169929949,0.0
0.0,0.0,0.0,624.1668042696763,624.1668042696763,0.0,174.70637407422726,174.70634195030703,-3.2123920220783475e-05,798.8731783439035,798.8731783439035,892763.3278185411,-798.8731494206004,798.8731494206004,-2.892330314807623e-05,-3.6205124833500368e-06,3.2123920327609434e-05,243,1,1767.0538325360828,243,8,6,4.7932745796351055e-09,2010-01-08,6522.536169929949,0.0
0.0,0.0,0.0,622.0163901152329,622.0163901152329,0.0,173.6496336887319,173.6495995128481,-3.4175883797615825e-05,795.6660238039648,795.6660238039648,891967.6618257237,-795.6659928173758,795.6659928173758,-3.098658896760753e-05,-3.894421533731591e-06,3.417588404341033e-05,243,1,1766.096433446741,243,8,6,4.79139525847334e-09,2010-01-09,6522.536169929949,0.0
0.0,0.0,0.0,619.8767464777005,619.8767464777005,0.0,172.59248954997167,172.59245333969147,-3.6210280200066336e-05,792.4692360276722,792.4692360276722,891175.1926227277,-792.4692029959988,792.4692029959988,-3.3031673410732765e-05,-4.168196304541383e-06,3.621028043799392e-05,243,1,1765.1618860976794,243,8,6,4.820257251790494e-09,2010-01-10,6522.536169929949,0.0
0.0,0.0,0.0,617.74789907089,617.74789907089,0.0,171.53509450392767,171.53505646210147,-3.804182620115171e-05,789.2829935748176,789.2829935748176,890385.9096640268,-789.2829587009037,789.2829587009037,-3.487391393264261e-05,-4.4184296654729386e-06,3.80418262113459e-05,243,1,1764.249625409529,243,8,6,4.790328674753995e-09,2010-01-11,6522.536169929949,0.0
0.0,0.0,0.0,615.62986177006,615.62986177006,0.0,170.47663418129753,170.47659416454405,-4.001675347353739e-05,786.1064959513575,786.1064959513575,889599.8032049352,-786.1064590916503,786.1064590916503,-3.685970716560405e-05,-4.688894870534799e-06,4.001675375994347e-05,243,1,1763.3591037034873,243,8,6,4.831069519419424e-09,2010-01-12,6522.536169929949,0.0
0.0,0.0,0.0,613.5226192410857,613.5226192410857,0.0,169.40944306488905,169.40940110490533,-4.195998371869791e-05,782.9320623059748,782.9320623059748,888816.8711814429,-782.9320234922925,782.9320234922925,-3.8813682294858154e-05,-4.957477687213366e-06,4.195998329564847e-05,243,1,1762.4897909760355,243,8,6,4.795660229978447e-09,2010-01-13,6522.536169929949,0.0
0.0,0.0,0.0,611.426083432185,611.426083432185,0.0,168.33046207220548,168.33041820478059,-4.386742489259632e-05,779.7565455043905,779.7565455043905,888037.1146766706,-779.756504772231,779.756504772231,-4.073215950484155e-05,-5.2237021593058496e-06,4.386742520137406e-05,243,1,1761.6411730970974,243,8,6,4.818871558125479e-09,2010-01-14,6522.536169929949,0.0
0.0,0.0,0.0,609.3402189834062,609.3402189834062,0.0,167.2515486517135,167.25150291644368,-4.573526982198928e-05,776.5917676351197,776.5917676351197,887260.5229516462,-776.5917250243947,776.5917250243947,-4.2610725017766526e-05,-5.486888580795142e-06,4.5735269938847765e-05,243,1,1760.8127510201916,243,8,6,4.796040553587937e-09,2010-01-15,6522.536169929949,0.0
0.0,0.0,0.0,607.2649062076846,607.2649062076846,0.0,166.17412869714883,166.17408113709865,-4.756005017725329e-05,773.4390349048334,773.4390349048334,886487.0839611874,-773.4389904588461,773.4389904588461,-4.444598732789018e-05,-5.7465404927951385e-06,4.756005051051313e-05,243,1,1760.0040402103448,243,8,6,4.79207966252154e-09,2010-01-16,6522.536169929949,0.0
14.99956182619583,223428.87110479645,0.0,2781.29892518467,2781.29892518467,0.0,7570.637561160891,7570.637561159882,-1.0086296242661774e-09,10351.936486345561,10351.936486345561,1099564.0185866272,213076.9346254398,10351.936479356635,-6.9889265432721e-06,-3.1280319811462657e-09,1.0110331391532945e-09,235,1,1513.4307344020551,235,4,4,2.444798106504524e-08,2010-01-17,6522.536169929949,0.0
45.999952253617934,685201.1760070871,0.0,9818.669140958658,9818.669140958658,0.0,56585.67475096063,56585.67475049206,-4.6857167035341263e-07,66404.34389191928,66404.34389191928,1718360.8506997928,618796.8321131656,66404.34389392147,2.0021834643557668e-06,2.922037402246166e-10,4.685880341526172e-07,229,1,998.1194751057948,229,5,2,2.4969323348585537e-08,2010-01-18,6522.536169929949,0.0
48.24662985307311,718666.9962489851,0.0,16828.446538969387,16828.446538969387,0.0,132607.64901663645,132607.64901638372,-2.527376636862755e-07,149436.09555560583,149436.09555560583,2287591.7513836985,569230.9006839057,149436.09556507936,9.473529644310474e-06,1.3182085296467869e-09,2.5286774985033844e-07,232,1,438.979891534523,232,5,1,2.3645772558173678e-08,2010-01-19,6522.536169929949,0.0
36.97576003406976,550779.5773224474,0.0,22054.909175746692,22054.909175746692,0.0,127545.80861132802,127545.80861096425,-3.6376877687871456e-07,149600.7177870747,149600.7177870747,2688770.6109218863,401178.85953818774,149600.7177842597,-2.815009793266654e-06,-5.110955288050994e-10,3.6378344248078065e-07,231,1,221.85879855181852,231,5,1,2.2590165627923433e-08,2010-01-20,6522.536169929949,0.0
23.37063347894878,348121.7862035242,0.0,25290.541386314413,25290.541386314413,0.0,102587.73183738743,102587.73183629228,-1.0951480362564325e-06,127878.27322370184,127878.27322370184,2909014.123913168,220243.5129912817,127878.27321224252,-1.1459313100203872e-05,-3.2917540798507666e-09,1.095190526712031e-06,232,1,181.23515036994087,232,5,1,2.0483229774812922e-08,2010-01-21,6522.536169929949,0.0
16.428908317895328,244719.97792234906,0.0,26716.728696888986,26716.728696888986,0.0,91597.17469940014,91597.17469697556,-2.4245819076895714e-06,118313.90339628913,118313.90339628913,3035420.1984566012,126406.07454343326,118313.9033789158,-1.7373327864333987e-05,-7.099268319583878e-09,2.4246147916073824e-06,233,1,145.5889511383915,233,5,1,1.789526290059999e-08,2010-01-22,6522.536169929949,0.0
1.7525528371166352,26105.489379337938,0.0,25788.52379231913,25788.52379231913,0.0,46807.81401088793,46807.814004763335,-6.124595529399812e-06,72596.33780320706,72596.33780320706,2988929.3500630446,-46490.84839355666,72596.33777289459,-3.031246887985617e-05,-4.17548182141456e-08,6.124574785104642e-06,239,1,217.01031713619093,239,5,1,1.363612633823117e-08,2010-01-23,6522.536169929949,0.0
45.397522246580934,676227.5634474948,0.0,28990.59483012241,28990.59483012241,0.0,230953.6901366633,230953.69013666327,-2.9103830456733704e-11,259944.2849667857,259944.2849667857,3405212.6285436396,416283.278480595,259944.28496689978,1.1408701539039612e-07,1.687109806775191e-11,0.0,230,1,0.0,230,2,0,1.7291453632595378e-08,2010-01-24,6522.536169929949,0.0
45.67967828284454,680430.4731983438,0.0,33503.10231408869,33503.10231408869,0.0,296448.34104812605,296448.3410481261,5.820766091346741e-11,329951.4433622147,329951.4433622147,3755691.6583724273,350479.0298287878,329951.443369556,7.341266609728336e-06,1.0789150249577926e-09,0.0,232,1,0.0,232,2,0,1.4393473425110403e-08,2010-01-25,6522.536169929949,0.0
0.3494702464764441,5205.601574212776,0.0,32449.96283903284,32449.96283903284,0.0,78964.92605700021,78964.92605700021,0.0,111414.88889603305,111414.88889603305,3649482.3710650243,-106209.28730740305,111414.88888161583,-1.4417222701013088e-05,-1.2940122136159502e-08,0.0,239,1,0.0,239,2,0,1.2756563925602432e-08,2010-01-26,6522.536169929949,0.0
0.0,0.0,0.0,29426.967804662803,29426.967804662803,0.0,67380.51962635742,67380.51962635742,0.0,96807.48743102021,96807.48743102021,3552674.883646155,-96807.48741886951,96807.48741886951,-1.2150703696534038e-05,-1.2551409006655579e-08,0.0,241,1,0.0,241,2,0,1.2594060480371167e-08,2010-01-27,6522.536169929949,0.0
0.0,0.0,0.0,27221.71493493066,27221.71493493066,0.0,60109.12456282966,60109.12456282965,-7.275957614183426e-12,87330.83949776032,87330.83949776032,3465344.0441523856,-87330.83949376922,87330.83949376922,-3.991095582023263e-06,-4.570087273838263e-09,0.0,242,1,0.0,242,2,0,1.2309375609139506e-08,2010-01-28,6522.536169929949,0.0
7.531738860610205,112190.47133385866,0.0,26666.09707206378,26666.09707206378,0.0,81662.43576522682,81662.4357652268,-2.9103830456733704e-11,108328.53283729061,108328.53283729061,3469205.9826627113,3861.9385103257373,108328.53282353292,-1.3757686247117817e-05,-1.2262793875049707e-08,0.0,237,1,0.0,237,2,0,1.1215139045791911e-08,2010-01-29,6522.536169929949,0.0
0.0,0.0,0.0,25538.673152244555,25538.673152244555,0.0,54074.430253065824,54074.43025306579,-3.637978807091713e-11,79613.10340531038,79613.10340531038,3389592.879265437,-79613.10339727439,79613.10339727439,-8.035989594645798e-06,-1.0093802717040898e-08,0.0,242,1,0.0,242,2,0,1.196210644210526e-08,2010-01-30,6522.536169929949,0.0
0.0,0.0,0.0,23966.054085518805,23966.054085518805,0.0,48883.13570474296,48883.13570474291,-5.093170329928398e-11,72849.18979026176,72849.18979026176,3316743.6894745585,-72849.18979087844,72849.18979087844,6.166810635477304e-07,8.465173947959899e-10,0.0,242,1,0.0,242,2,0,1.1866514993358984e-08,2010-01-31,6522.536169929949,0.0
0.0,0.0,0.0,22657.82902570239,22657.82902570239,0.0,44687.21969746893,44687.21969746893,0.0,67345.04872317132,67345.04872317132,3249398.6407466345,-67345.048727924,67345.048727924,4.7526846174150705e-06,7.057214609222509e-09,0.0,243,1,0.0,243,2,0,1.1738608572664903e-08,2010-02-01,6522.536169929949,0.0
0.8083257590414532,12040.572512734792,0.0,21654.150549481856,21654.150549481856,0.0,43404.99768073097,43404.997680730965,-7.275957614183426e-12,65059.14823021283,65059.14823021283,3196380.065025786,-53018.575720848516,65059.148233583306,3.3704782254062593e-06,5.1806368775068625e-09,0.0,242,1,0.0,242,2,0,1.1545123679955678e-08,2010-02-02,6522.536169929949,0.0
0.0,0.0,0.0,20679.718624623027,20679.718624623027,0.0,38545.198046814476,38545.19804681446,-1.4551915228366852e-11,59224.9166714375,59224.9166714375,3137155.148346595,-59224.91667919094,59224.91667919094,7.753435056656599e-06,1.3091508593680841e-08,0.0,243,1,0.0,243,2,0,1.1413880616973762e-08,2010-02-03,6522.536169929949,0.0
31.73462011403349,472709.1650527457,0.0,24165.96565248205,24165.96565248205,0.0,157512.28215524275,157512.28215524284,8.731149137020111e-11,181678.2478077248,181678.2478077248,3428186.0656000325,291030.91725343745,181678.24779930827,-8.41653672978282e-06,-1.7804894324068558e-09,0.0,229,1,0.0,229,2,0,1.5279535965282915e-08,2010-02-04,6522.536169929949,0.0
23.656026320232353,352372.9104089005,0.0,27986.55094497972,27986.55094497972,0.0,164831.89614931124,164831.89614931127,2.9103830456733704e-11,192818.44709429095,192818.44709429095,3587740.5289392397,159554.46333920723,192818.4470696933,-2.4597655283287168e-05,-6.9805749978747116e-09,0.0,231,1,0.0,231,2,0,1.4043658360392491e-08,2010-02-05,6522.536169929949,0.0
2.445549875999781,36428.1606593894,0.0,27210.588039226946,27210.588039226946,0.0,67142.91617671936,67142.9161767193,-5.820766091346741e-11,94353.5042159463,94353.5042159463,3529815.1854141746,-57925.34352506511,94353.5041844545,-3.1491799745708704e-05,-3.3376396570956826e-08,0.0,239,1,0.0,239,2,0,1.1461210058868853e-08,2010-02-06,6522.536169929949,0.0
0.0,0.0,0.0,25035.46758013589,25035.46758013589,0.0,52252.727661258476,52252.72766125847,-7.275957614183426e-12,77288.19524139437,77288.19524139437,3452526.990193758,-77288.19522041641,77288.19522041641,-2.0977953681722283e-05,-2.71425068423474e-08,0.0,242,1,0.0,242,2,0,1.1781807043926145e-08,2010-02-07,6522.536169929949,0.0
5.7498860013079565,85648.53781327627,0.0,24221.55992912223,24221.55992912223,0.0,68913.82889545226,68913.82889545223,-2.9103830456733704e-11,93135.38882457449,93135.38882457449,3445040.1392041165,-7486.850989641622,93135.38880291789,-2.16565968003124e-05,-2.3252811926413668e-08,0.0,238,1,0.0,238,2,0,1.0177936286210972e-08,2010-02-08,6522.536169929949,0.0
0.0,0.0,0.0,23123.147481411153,23123.147481411153,0.0,46677.82892845308,46677.82892845307,-7.275957614183426e-12,69800.97640986423,69800.97640986423,3375239.162805704,-69800.9763984126,69800.9763984126,-1.1451629688963294e-05,-1.640611675934229e-08,0.0,242,1,0.0,242,2,0,1.1698888728043944e-08,2010-02-09,6522.536169929949,0.0
0.0,0.0,0.0,21756.395090250226,21756.395090250226,0.0,42561.79880541955,42561.79880541953,-2.1827872842550278e-11,64318.19389566978,64318.19389566978,3310920.9689103924,-64318.19389531156,64318.19389531156,-3.582172212190926e-07,-5.569453983738333e-10,0.0,242,1,0.0,242,2,0,1.1558074185703355e-08,2010-02-10,6522.536169929949,0.0
10.535789665715871,156937.89048539803,0.0,22285.975877560857,22285.975877560857,0.0,77334.69268243431,77334.69268243431,0.0,99620.66855999517,99620.66855999517,3368238.190847235,57317.22193684243,99620.66854855561,-1.1439566151238978e-05,-7.289231501619648e-09,0.0,236,1,0.0,236,2,0,1.533933546312622e-08,2010-02-11,6522.536169929949,0.0
2.6971663531289423,40176.16250689353,0.0,22249.30116694687,22249.30116694687,0.0,51521.510118111226,51521.510118111226,0.0,73770.8112850581,73770.8112850581,3334643.542084244,-33594.64876299072,73770.81126988426,-1.5173834981396794e-05,-2.0568887229345378e-08,0.0,240,1,0.0,240,2,0,1.0996936494296454e-08,2010-02-12,6522.536169929949,0.0
